Date_Exploitation,VT,Heure_Deb_Course_Theo,Sens,Rame,SV,Rang_Course,Num_Arret,Nom_Arret,Heure_Arret_Theo,Montées,Descentes
2017/07/09,VT102,05:45:00  ,A,1015,2,4,5016,BORRIGLIONE,05:52:45  ,0,0
2017/07/09,VT102,05:45:00  ,A,1015,2,4,5017,LIBERATION,05:54:00  ,0,0
2017/07/09,VT102,05:45:00  ,A,1015,2,4,5018,GARE THIERS,05:56:00  ,0,0
2017/07/09,VT102,05:45:00  ,A,1015,2,4,5019,JEAN MEDECIN,05:58:00  ,0,0
2017/07/09,VT102,05:45:00  ,A,1015,2,4,5020,MASSENA,06:00:00  ,0,0
2017/07/09,VT102,06:08:00  ,R,1015,2,5,5020,MASSENA,06:08:00  ,0,0
2017/07/09,VT102,06:08:00  ,R,1015,2,5,5043,JEAN MEDECIN,06:10:00  ,0,0
2017/07/09,VT102,06:08:00  ,R,1015,2,5,5044,GARE THIERS,06:12:00  ,0,0
2017/07/09,VT102,06:08:00  ,R,1015,2,5,5045,LIBERATION,06:14:00  ,0,0
2017/07/09,VT102,06:08:00  ,R,1015,2,5,5046,BORRIGLIONE,06:15:11  ,0,0
2017/07/09,VT102,06:08:00  ,R,1015,2,5,5047,VALROSE UNIV.,06:16:42  ,0,0
2017/07/09,VT102,06:08:00  ,R,1015,2,5,5048,GORBELLA,06:19:00  ,0,0
2017/07/09,VT102,06:08:00  ,R,1015,2,5,5049,LE RAY,06:20:00  ,0,0
2017/07/09,VT102,06:08:00  ,R,1015,2,5,5050,COMTE DE FALICON,06:21:23  ,0,0
2017/07/09,VT102,06:08:00  ,R,1015,2,5,5051,HENRI SAPPIA,06:23:00  ,0,0
2017/07/09,VT102,06:30:00  ,A,1015,2,6,5011,HENRI SAPPIA,06:30:00  ,0,0
2017/07/09,VT102,06:30:00  ,A,1015,2,6,5012,COMTE DE FALICON,06:31:03  ,0,0
2017/07/09,VT102,06:30:00  ,A,1015,2,6,5013,LE RAY,06:32:00  ,0,0
2017/07/09,VT102,06:30:00  ,A,1015,2,6,5014,GORBELLA,06:34:00  ,0,0
2017/07/09,VT102,06:30:00  ,A,1015,2,6,5015,VALROSE UNIV.,06:36:11  ,0,0
2017/07/09,VT102,06:30:00  ,A,1015,2,6,5016,BORRIGLIONE,06:37:45  ,0,0
2017/07/09,VT102,06:30:00  ,A,1015,2,6,5017,LIBERATION,06:39:00  ,0,0
2017/07/09,VT102,06:30:00  ,A,1015,2,6,5018,GARE THIERS,06:41:00  ,0,0
2017/07/09,VT102,06:30:00  ,A,1015,2,6,5019,JEAN MEDECIN,06:43:00  ,0,0
2017/07/09,VT102,06:30:00  ,A,1015,2,6,5020,MASSENA,06:45:00  ,0,0
2017/07/09,VT102,06:50:00  ,R,1015,2,7,5020,MASSENA,06:50:00  ,0,0
2017/07/09,VT102,06:50:00  ,R,1015,2,7,5043,JEAN MEDECIN,06:52:00  ,0,0
2017/07/09,VT102,06:50:00  ,R,1015,2,7,5044,GARE THIERS,06:54:00  ,0,0
2017/07/09,VT102,06:50:00  ,R,1015,2,7,5045,LIBERATION,06:56:00  ,0,0
2017/07/09,VT102,06:50:00  ,R,1015,2,7,5046,BORRIGLIONE,06:57:11  ,0,0
2017/07/09,VT102,06:50:00  ,R,1015,2,7,5047,VALROSE UNIV.,06:58:42  ,0,0
2017/07/09,VT102,06:50:00  ,R,1015,2,7,5048,GORBELLA,07:01:00  ,0,0
2017/07/09,VT102,06:50:00  ,R,1015,2,7,5049,LE RAY,07:02:00  ,0,0
2017/07/09,VT102,06:50:00  ,R,1015,2,7,5050,COMTE DE FALICON,07:03:23  ,0,0
2017/07/09,VT102,06:50:00  ,R,1015,2,7,5051,HENRI SAPPIA,07:05:00  ,0,0
2017/07/09,VT102,07:12:00  ,A,1015,2,8,5011,HENRI SAPPIA,07:12:00  ,0,0
2017/07/09,VT102,07:12:00  ,A,1015,2,8,5012,COMTE DE FALICON,07:13:03  ,0,0
2017/07/09,VT102,07:12:00  ,A,1015,2,8,5013,LE RAY,07:14:00  ,0,0
2017/07/09,VT102,07:12:00  ,A,1015,2,8,5014,GORBELLA,07:16:00  ,0,0
2017/07/09,VT102,07:12:00  ,A,1015,2,8,5015,VALROSE UNIV.,07:18:11  ,0,0
2017/07/09,VT102,07:12:00  ,A,1015,2,8,5016,BORRIGLIONE,07:19:45  ,0,0
2017/07/09,VT102,07:12:00  ,A,1015,2,8,5017,LIBERATION,07:21:00  ,0,0
2017/07/09,VT102,07:12:00  ,A,1015,2,8,5018,GARE THIERS,07:23:00  ,0,0
2017/07/09,VT102,07:12:00  ,A,1015,2,8,5019,JEAN MEDECIN,07:25:00  ,0,0
2017/07/09,VT102,07:12:00  ,A,1015,2,8,5020,MASSENA,07:27:00  ,0,0
2017/07/09,VT102,07:32:00  ,R,1015,2,9,5020,MASSENA,07:32:00  ,0,0
2017/07/09,VT102,07:32:00  ,R,1015,2,9,5043,JEAN MEDECIN,07:34:00  ,0,0
2017/07/09,VT102,07:32:00  ,R,1015,2,9,5044,GARE THIERS,07:36:00  ,0,0
2017/07/09,VT102,07:32:00  ,R,1015,2,9,5045,LIBERATION,07:38:00  ,0,0
2017/07/09,VT102,07:32:00  ,R,1015,2,9,5046,BORRIGLIONE,07:39:11  ,0,0
2017/07/09,VT102,07:32:00  ,R,1015,2,9,5047,VALROSE UNIV.,07:40:42  ,0,0
2017/07/09,VT102,07:32:00  ,R,1015,2,9,5048,GORBELLA,07:43:00  ,0,0
2017/07/09,VT102,07:32:00  ,R,1015,2,9,5049,LE RAY,07:45:00  ,0,0
2017/07/09,VT102,07:32:00  ,R,1015,2,9,5050,COMTE DE FALICON,07:46:23  ,0,0
2017/07/09,VT102,07:32:00  ,R,1015,2,9,5051,HENRI SAPPIA,07:48:00  ,0,0
2017/07/09,VT102,08:00:00  ,A,1015,2,10,5011,HENRI SAPPIA,08:00:00  ,0,0
2017/07/09,VT102,08:00:00  ,A,1015,2,10,5012,COMTE DE FALICON,08:01:03  ,0,0
2017/07/09,VT102,08:00:00  ,A,1015,2,10,5013,LE RAY,08:02:00  ,0,0
2017/07/09,VT102,08:00:00  ,A,1015,2,10,5014,GORBELLA,08:04:00  ,0,0
2017/07/09,VT102,08:00:00  ,A,1015,2,10,5015,VALROSE UNIV.,08:06:11  ,0,0
2017/07/09,VT102,08:00:00  ,A,1015,2,10,5016,BORRIGLIONE,08:07:45  ,0,0
2017/07/09,VT102,08:00:00  ,A,1015,2,10,5017,LIBERATION,08:09:00  ,0,0
2017/07/09,VT102,08:00:00  ,A,1015,2,10,5018,GARE THIERS,08:11:00  ,0,0
2017/07/09,VT102,08:00:00  ,A,1015,2,10,5019,JEAN MEDECIN,08:13:00  ,0,0
2017/07/09,VT102,08:00:00  ,A,1015,2,10,5020,MASSENA,08:15:00  ,0,0
2017/07/09,VT102,08:20:00  ,R,1015,2,11,5020,MASSENA,08:20:00  ,0,0
2017/07/09,VT102,08:20:00  ,R,1015,2,11,5043,JEAN MEDECIN,08:22:00  ,0,0
2017/07/09,VT102,08:20:00  ,R,1015,2,11,5044,GARE THIERS,08:24:00  ,0,0
2017/07/09,VT102,08:20:00  ,R,1015,2,11,5045,LIBERATION,08:26:00  ,0,0
2017/07/09,VT102,08:20:00  ,R,1015,2,11,5046,BORRIGLIONE,08:27:11  ,0,0
2017/07/09,VT102,08:20:00  ,R,1015,2,11,5047,VALROSE UNIV.,08:28:42  ,0,0
2017/07/09,VT102,08:20:00  ,R,1015,2,11,5048,GORBELLA,08:31:00  ,0,0
2017/07/09,VT102,08:20:00  ,R,1015,2,11,5049,LE RAY,08:33:00  ,0,0
2017/07/09,VT102,08:20:00  ,R,1015,2,11,5050,COMTE DE FALICON,08:34:23  ,0,0
2017/07/09,VT102,08:20:00  ,R,1015,2,11,5051,HENRI SAPPIA,08:36:00  ,0,0
2017/07/09,VT102,08:48:00  ,A,1015,2,12,5011,HENRI SAPPIA,08:48:00  ,0,0
2017/07/09,VT102,08:48:00  ,A,1015,2,12,5012,COMTE DE FALICON,08:49:03  ,0,0
2017/07/09,VT102,08:48:00  ,A,1015,2,12,5013,LE RAY,08:50:00  ,0,0
2017/07/09,VT102,08:48:00  ,A,1015,2,12,5014,GORBELLA,08:52:00  ,0,0
2017/07/09,VT102,08:48:00  ,A,1015,2,12,5015,VALROSE UNIV.,08:54:11  ,0,0
2017/07/09,VT102,08:48:00  ,A,1015,2,12,5016,BORRIGLIONE,08:55:45  ,0,0
2017/07/09,VT102,08:48:00  ,A,1015,2,12,5017,LIBERATION,08:57:00  ,0,0
2017/07/09,VT102,08:48:00  ,A,1015,2,12,5018,GARE THIERS,08:59:00  ,0,0
2017/07/09,VT102,08:48:00  ,A,1015,2,12,5019,JEAN MEDECIN,09:01:00  ,0,0
2017/07/09,VT102,08:48:00  ,A,1015,2,12,5020,MASSENA,09:03:00  ,0,0
2017/07/09,VT102,09:08:00  ,R,1015,2,13,5020,MASSENA,09:08:00  ,0,0
2017/07/09,VT102,09:08:00  ,R,1015,2,13,5043,JEAN MEDECIN,09:10:00  ,0,0
2017/07/09,VT102,09:08:00  ,R,1015,2,13,5044,GARE THIERS,09:12:00  ,0,0
2017/07/09,VT102,09:08:00  ,R,1015,2,13,5045,LIBERATION,09:14:00  ,0,0
2017/07/09,VT102,09:08:00  ,R,1015,2,13,5046,BORRIGLIONE,09:15:11  ,0,0
2017/07/09,VT102,09:08:00  ,R,1015,2,13,5047,VALROSE UNIV.,09:16:42  ,0,0
2017/07/09,VT102,09:08:00  ,R,1015,2,13,5048,GORBELLA,09:19:00  ,0,0
2017/07/09,VT102,09:08:00  ,R,1015,2,13,5049,LE RAY,09:21:00  ,0,0
2017/07/09,VT102,09:08:00  ,R,1015,2,13,5050,COMTE DE FALICON,09:22:23  ,0,0
2017/07/09,VT102,09:08:00  ,R,1015,2,13,5051,HENRI SAPPIA,09:24:00  ,0,0
2017/07/09,VT102,09:34:00  ,A,1015,2,14,5011,HENRI SAPPIA,09:34:00  ,0,0
2017/07/09,VT102,09:34:00  ,A,1015,2,14,5012,COMTE DE FALICON,09:35:03  ,0,0
2017/07/09,VT102,09:34:00  ,A,1015,2,14,5013,LE RAY,09:36:00  ,0,0
2017/07/09,VT102,09:34:00  ,A,1015,2,14,5014,GORBELLA,09:38:00  ,0,0
2017/07/09,VT102,09:34:00  ,A,1015,2,14,5015,VALROSE UNIV.,09:40:11  ,0,0
2017/07/09,VT102,09:34:00  ,A,1015,2,14,5016,BORRIGLIONE,09:41:45  ,0,0
2017/07/09,VT102,09:34:00  ,A,1015,2,14,5017,LIBERATION,09:43:00  ,0,0
2017/07/09,VT102,09:34:00  ,A,1015,2,14,5018,GARE THIERS,09:45:00  ,0,0
2017/07/09,VT102,09:34:00  ,A,1015,2,14,5019,JEAN MEDECIN,09:47:00  ,0,0
2017/07/09,VT102,09:34:00  ,A,1015,2,14,5020,MASSENA,09:49:00  ,0,0
2017/07/09,VT102,09:54:00  ,R,1015,2,15,5020,MASSENA,09:54:00  ,0,0
2017/07/09,VT102,09:54:00  ,R,1015,2,15,5043,JEAN MEDECIN,09:56:00  ,0,0
2017/07/09,VT102,09:54:00  ,R,1015,2,15,5044,GARE THIERS,09:58:00  ,0,0
2017/07/09,VT102,09:54:00  ,R,1015,2,15,5045,LIBERATION,10:00:00  ,0,0
2017/07/09,VT102,09:54:00  ,R,1015,2,15,5046,BORRIGLIONE,10:01:11  ,0,0
2017/07/09,VT102,09:54:00  ,R,1015,2,15,5047,VALROSE UNIV.,10:02:42  ,0,0
2017/07/09,VT102,09:54:00  ,R,1015,2,15,5048,GORBELLA,10:05:00  ,0,0
2017/07/09,VT102,09:54:00  ,R,1015,2,15,5049,LE RAY,10:07:00  ,0,0
2017/07/09,VT102,09:54:00  ,R,1015,2,15,5050,COMTE DE FALICON,10:08:23  ,0,0
2017/07/09,VT102,09:54:00  ,R,1015,2,15,5051,HENRI SAPPIA,10:10:00  ,0,0
2017/07/09,VT102,10:17:00  ,A,1015,2,16,5011,HENRI SAPPIA,10:17:00  ,0,0
2017/07/09,VT102,10:17:00  ,A,1015,2,16,5012,COMTE DE FALICON,10:18:03  ,0,0
2017/07/09,VT102,10:17:00  ,A,1015,2,16,5013,LE RAY,10:19:00  ,0,0
2017/07/09,VT102,10:17:00  ,A,1015,2,16,5014,GORBELLA,10:21:00  ,0,0
2017/07/09,VT102,10:17:00  ,A,1015,2,16,5015,VALROSE UNIV.,10:23:11  ,0,0
2017/07/09,VT102,10:17:00  ,A,1015,2,16,5016,BORRIGLIONE,10:24:45  ,0,0
2017/07/09,VT102,10:17:00  ,A,1015,2,16,5017,LIBERATION,10:26:00  ,0,0
2017/07/09,VT102,10:17:00  ,A,1015,2,16,5018,GARE THIERS,10:28:00  ,0,0
2017/07/09,VT102,10:17:00  ,A,1015,2,16,5019,JEAN MEDECIN,10:30:00  ,0,0
2017/07/09,VT102,10:17:00  ,A,1015,2,16,5020,MASSENA,10:32:00  ,0,0
2017/07/09,VT102,10:37:00  ,R,1015,2,17,5020,MASSENA,10:37:00  ,0,0
2017/07/09,VT102,10:37:00  ,R,1015,2,17,5043,JEAN MEDECIN,10:39:00  ,0,0
2017/07/09,VT102,10:37:00  ,R,1015,2,17,5044,GARE THIERS,10:41:00  ,0,0
2017/07/09,VT102,10:37:00  ,R,1015,2,17,5045,LIBERATION,10:43:00  ,0,0
2017/07/09,VT102,10:37:00  ,R,1015,2,17,5046,BORRIGLIONE,10:44:11  ,0,0
2017/07/09,VT102,10:37:00  ,R,1015,2,17,5047,VALROSE UNIV.,10:45:42  ,0,0
2017/07/09,VT102,10:37:00  ,R,1015,2,17,5048,GORBELLA,10:48:00  ,0,0
2017/07/09,VT102,10:37:00  ,R,1015,2,17,5049,LE RAY,10:50:00  ,0,0
2017/07/09,VT102,10:37:00  ,R,1015,2,17,5050,COMTE DE FALICON,10:51:23  ,0,0
2017/07/09,VT102,10:37:00  ,R,1015,2,17,5051,HENRI SAPPIA,10:53:00  ,0,0
2017/07/09,VT102,11:00:00  ,A,1015,2,18,5011,HENRI SAPPIA,11:02:00  ,0,0
2017/07/09,VT102,11:00:00  ,A,1015,2,18,5012,COMTE DE FALICON,11:03:14  ,0,0
2017/07/09,VT102,11:00:00  ,A,1015,2,18,5013,LE RAY,11:04:21  ,0,0
2017/07/09,VT102,11:00:00  ,A,1015,2,18,5014,GORBELLA,11:06:14  ,0,0
2017/07/09,VT102,11:00:00  ,A,1015,2,18,5015,VALROSE UNIV.,11:08:37  ,0,0
2017/07/09,VT102,11:00:00  ,A,1015,2,18,5016,BORRIGLIONE,11:10:21  ,0,0
2017/07/09,VT102,11:00:00  ,A,1015,2,18,5017,LIBERATION,11:11:43  ,0,0
2017/07/09,VT102,11:00:00  ,A,1015,2,18,5018,GARE THIERS,11:13:58  ,0,0
2017/07/09,VT102,11:00:00  ,A,1015,2,18,5019,JEAN MEDECIN,11:15:58  ,0,0
2017/07/09,VT102,11:00:00  ,A,1015,2,18,5020,MASSENA,11:17:49  ,0,0
2017/07/09,VT102,11:19:00  ,R,1015,2,19,5020,MASSENA,11:21:00  ,0,0
2017/07/09,VT102,11:19:00  ,R,1015,2,19,5043,JEAN MEDECIN,11:23:04  ,0,0
2017/07/09,VT102,11:19:00  ,R,1015,2,19,5044,GARE THIERS,11:25:05  ,0,0
2017/07/09,VT102,11:19:00  ,R,1015,2,19,5045,LIBERATION,11:27:07  ,0,0
2017/07/09,VT102,11:19:00  ,R,1015,2,19,5046,BORRIGLIONE,11:28:23  ,0,0
2017/07/09,VT102,11:19:00  ,R,1015,2,19,5047,VALROSE UNIV.,11:29:59  ,0,0
2017/07/09,VT102,11:19:00  ,R,1015,2,19,5048,GORBELLA,11:32:26  ,0,0
2017/07/09,VT102,11:19:00  ,R,1015,2,19,5049,LE RAY,11:34:22  ,0,0
2017/07/09,VT102,11:19:00  ,R,1015,2,19,5050,COMTE DE FALICON,11:35:48  ,0,0
2017/07/09,VT102,11:19:00  ,R,1015,2,19,5051,HENRI SAPPIA,11:37:28  ,0,0
2017/07/09,VT102,11:42:00  ,A,1015,2,20,5011,HENRI SAPPIA,11:46:00  ,0,0
2017/07/09,VT102,11:42:00  ,A,1015,2,20,5012,COMTE DE FALICON,11:47:15  ,0,0
2017/07/09,VT102,11:42:00  ,A,1015,2,20,5013,LE RAY,11:48:23  ,0,0
2017/07/09,VT102,11:42:00  ,A,1015,2,20,5014,GORBELLA,11:50:16  ,0,0
2017/07/09,VT102,11:42:00  ,A,1015,2,20,5015,VALROSE UNIV.,11:52:28  ,0,0
2017/07/09,VT102,11:42:00  ,A,1015,2,20,5016,BORRIGLIONE,11:54:04  ,0,0
2017/07/09,VT102,11:42:00  ,A,1015,2,20,5017,LIBERATION,11:55:20  ,0,0
2017/07/09,VT102,11:42:00  ,A,1015,2,20,5018,GARE THIERS,11:57:24  ,0,0
2017/07/09,VT102,11:42:00  ,A,1015,2,20,5019,JEAN MEDECIN,11:59:21  ,0,0
2017/07/09,VT102,11:42:00  ,A,1015,2,20,5020,MASSENA,12:01:10  ,0,0
2017/07/09,VT102,12:01:00  ,R,1015,2,21,5020,MASSENA,12:06:00  ,0,0
2017/07/09,VT102,12:01:00  ,R,1015,2,21,5043,JEAN MEDECIN,12:08:08  ,0,0
2017/07/09,VT102,12:01:00  ,R,1015,2,21,5044,GARE THIERS,12:10:08  ,0,0
2017/07/09,VT102,12:01:00  ,R,1015,2,21,5045,LIBERATION,12:12:07  ,0,0
2017/07/09,VT102,12:01:00  ,R,1015,2,21,5046,BORRIGLIONE,12:13:22  ,0,0
2017/07/09,VT102,12:01:00  ,R,1015,2,21,5047,VALROSE UNIV.,12:14:57  ,0,0
2017/07/09,VT102,12:01:00  ,R,1015,2,21,5048,GORBELLA,12:17:21  ,0,0
2017/07/09,VT102,12:01:00  ,R,1015,2,21,5049,LE RAY,12:19:18  ,0,0
2017/07/09,VT102,12:01:00  ,R,1015,2,21,5050,COMTE DE FALICON,12:20:42  ,0,0
2017/07/09,VT102,12:01:00  ,R,1015,2,21,5051,HENRI SAPPIA,12:22:19  ,0,0
2017/07/09,VT102,12:24:00  ,A,1015,2,22,5011,HENRI SAPPIA,12:29:00  ,0,0
2017/07/09,VT102,12:24:00  ,A,1015,2,22,5012,COMTE DE FALICON,12:30:16  ,0,0
2017/07/09,VT102,12:24:00  ,A,1015,2,22,5013,LE RAY,12:31:25  ,0,0
2017/07/09,VT102,12:24:00  ,A,1015,2,22,5014,GORBELLA,12:33:19  ,0,0
2017/07/09,VT102,12:24:00  ,A,1015,2,22,5015,VALROSE UNIV.,12:35:37  ,0,0
2017/07/09,VT102,12:24:00  ,A,1015,2,22,5016,BORRIGLIONE,12:37:17  ,0,0
2017/07/09,VT102,12:24:00  ,A,1015,2,22,5017,LIBERATION,12:38:36  ,0,0
2017/07/09,VT102,12:24:00  ,A,1015,2,22,5018,GARE THIERS,12:40:40  ,0,0
2017/07/09,VT102,12:24:00  ,A,1015,2,22,5019,JEAN MEDECIN,12:42:37  ,0,0
2017/07/09,VT102,12:24:00  ,A,1015,2,22,5020,MASSENA,12:44:26  ,0,0
2017/07/09,VT102,12:43:00  ,R,1015,2,23,5020,MASSENA,12:48:00  ,0,0
2017/07/09,VT102,12:43:00  ,R,1015,2,23,5043,JEAN MEDECIN,12:50:08  ,0,0
2017/07/09,VT102,12:43:00  ,R,1015,2,23,5044,GARE THIERS,12:52:08  ,0,0
2017/07/09,VT102,12:43:00  ,R,1015,2,23,5045,LIBERATION,12:54:07  ,0,0
2017/07/09,VT102,12:43:00  ,R,1015,2,23,5046,BORRIGLIONE,12:55:22  ,0,0
2017/07/09,VT102,12:43:00  ,R,1015,2,23,5047,VALROSE UNIV.,12:56:57  ,0,0
2017/07/09,VT102,12:43:00  ,R,1015,2,23,5048,GORBELLA,12:59:21  ,0,0
2017/07/09,VT102,12:43:00  ,R,1015,2,23,5049,LE RAY,13:01:18  ,0,0
2017/07/09,VT102,12:43:00  ,R,1015,2,23,5050,COMTE DE FALICON,13:02:42  ,0,0
2017/07/09,VT102,12:43:00  ,R,1015,2,23,5051,HENRI SAPPIA,13:04:19  ,0,0
2017/07/09,VT102,13:06:00  ,A,1015,2,24,5011,HENRI SAPPIA,13:11:00  ,0,0
2017/07/09,VT102,13:06:00  ,A,1015,2,24,5012,COMTE DE FALICON,13:12:16  ,0,0
2017/07/09,VT102,13:06:00  ,A,1015,2,24,5013,LE RAY,13:13:25  ,0,0
2017/07/09,VT102,13:06:00  ,A,1015,2,24,5014,GORBELLA,13:15:19  ,0,0
2017/07/09,VT102,13:06:00  ,A,1015,2,24,5015,VALROSE UNIV.,13:17:37  ,0,0
2017/07/09,VT102,13:06:00  ,A,1015,2,24,5016,BORRIGLIONE,13:19:17  ,0,0
2017/07/09,VT102,13:06:00  ,A,1015,2,24,5017,LIBERATION,13:20:36  ,0,0
2017/07/09,VT102,13:06:00  ,A,1015,2,24,5018,GARE THIERS,13:22:40  ,0,0
2017/07/09,VT102,13:06:00  ,A,1015,2,24,5019,JEAN MEDECIN,13:24:37  ,0,0
2017/07/09,VT102,13:06:00  ,A,1015,2,24,5020,MASSENA,13:26:26  ,0,0
2017/07/09,VT102,13:25:00  ,R,1015,2,25,5020,MASSENA,13:30:00  ,0,0
2017/07/09,VT102,13:25:00  ,R,1015,2,25,5043,JEAN MEDECIN,13:32:08  ,0,0
2017/07/09,VT102,13:25:00  ,R,1015,2,25,5044,GARE THIERS,13:34:08  ,0,0
2017/07/09,VT102,13:25:00  ,R,1015,2,25,5045,LIBERATION,13:36:07  ,0,0
2017/07/09,VT102,13:25:00  ,R,1015,2,25,5046,BORRIGLIONE,13:37:22  ,0,0
2017/07/09,VT102,13:25:00  ,R,1015,2,25,5047,VALROSE UNIV.,13:38:57  ,0,0
2017/07/09,VT102,13:25:00  ,R,1015,2,25,5048,GORBELLA,13:41:21  ,0,0
2017/07/09,VT102,13:25:00  ,R,1015,2,25,5049,LE RAY,13:43:18  ,0,0
2017/07/09,VT102,13:25:00  ,R,1015,2,25,5050,COMTE DE FALICON,13:44:42  ,0,0
2017/07/09,VT102,13:25:00  ,R,1015,2,25,5051,HENRI SAPPIA,13:46:19  ,0,0
2017/07/09,VT102,13:48:00  ,A,1015,2,26,5011,HENRI SAPPIA,13:52:00  ,0,0
2017/07/09,VT102,13:48:00  ,A,1015,2,26,5012,COMTE DE FALICON,13:53:15  ,0,0
2017/07/09,VT102,13:48:00  ,A,1015,2,26,5013,LE RAY,13:54:22  ,0,0
2017/07/09,VT102,13:48:00  ,A,1015,2,26,5014,GORBELLA,13:56:15  ,0,0
2017/07/09,VT102,13:48:00  ,A,1015,2,26,5015,VALROSE UNIV.,13:58:30  ,0,0
2017/07/09,VT102,13:48:00  ,A,1015,2,26,5016,BORRIGLIONE,14:00:08  ,0,0
2017/07/09,VT102,13:48:00  ,A,1015,2,26,5017,LIBERATION,14:01:25  ,0,0
2017/07/09,VT102,13:48:00  ,A,1015,2,26,5018,GARE THIERS,14:03:26  ,0,0
2017/07/09,VT102,13:48:00  ,A,1015,2,26,5019,JEAN MEDECIN,14:05:25  ,0,0
2017/07/09,VT102,13:48:00  ,A,1015,2,26,5020,MASSENA,14:07:16  ,0,0
2017/07/09,VT102,14:07:00  ,R,1015,2,27,5020,MASSENA,14:11:00  ,0,0
2017/07/09,VT102,14:07:00  ,R,1015,2,27,5043,JEAN MEDECIN,14:13:00  ,0,0
2017/07/09,VT102,14:07:00  ,R,1015,2,27,5044,GARE THIERS,14:14:55  ,0,0
2017/07/09,VT102,14:07:00  ,R,1015,2,27,5045,LIBERATION,14:16:56  ,0,0
2017/07/09,VT102,14:07:00  ,R,1015,2,27,5046,BORRIGLIONE,14:18:08  ,0,0
2017/07/09,VT102,14:07:00  ,R,1015,2,27,5047,VALROSE UNIV.,14:19:40  ,0,0
2017/07/09,VT102,14:07:00  ,R,1015,2,27,5048,GORBELLA,14:22:00  ,0,0
2017/07/09,VT102,14:07:00  ,R,1015,2,27,5049,LE RAY,14:23:52  ,0,0
2017/07/09,VT102,14:07:00  ,R,1015,2,27,5050,COMTE DE FALICON,14:25:14  ,0,0
2017/07/09,VT102,14:07:00  ,R,1015,2,27,5051,HENRI SAPPIA,14:26:49  ,0,0
2017/07/09,VT102,14:30:00  ,A,1015,2,28,5011,HENRI SAPPIA,14:34:00  ,0,0
2017/07/09,VT102,14:30:00  ,A,1015,2,28,5012,COMTE DE FALICON,14:35:15  ,0,0
2017/07/09,VT102,14:30:00  ,A,1015,2,28,5013,LE RAY,14:36:22  ,0,0
2017/07/09,VT102,14:30:00  ,A,1015,2,28,5014,GORBELLA,14:38:15  ,0,0
2017/07/09,VT102,14:30:00  ,A,1015,2,28,5015,VALROSE UNIV.,14:40:30  ,0,0
2017/07/09,VT102,14:30:00  ,A,1015,2,28,5016,BORRIGLIONE,14:42:08  ,0,0
2017/07/09,VT102,14:30:00  ,A,1015,2,28,5017,LIBERATION,14:43:25  ,0,0
2017/07/09,VT102,14:30:00  ,A,1015,2,28,5018,GARE THIERS,14:45:26  ,0,0
2017/07/09,VT102,14:30:00  ,A,1015,2,28,5019,JEAN MEDECIN,14:47:25  ,0,0
2017/07/09,VT102,14:30:00  ,A,1015,2,28,5020,MASSENA,14:49:16  ,0,0
2017/07/09,VT102,14:49:00  ,R,1015,2,29,5020,MASSENA,14:52:00  ,0,0
2017/07/09,VT102,14:49:00  ,R,1015,2,29,5043,JEAN MEDECIN,14:54:04  ,0,0
2017/07/09,VT102,14:49:00  ,R,1015,2,29,5044,GARE THIERS,14:56:11  ,0,0
2017/07/09,VT102,14:49:00  ,R,1015,2,29,5045,LIBERATION,14:58:09  ,0,0
2017/07/09,VT102,14:49:00  ,R,1015,2,29,5046,BORRIGLIONE,14:59:24  ,0,0
2017/07/09,VT102,14:49:00  ,R,1015,2,29,5047,VALROSE UNIV.,15:00:59  ,0,0
2017/07/09,VT102,14:49:00  ,R,1015,2,29,5048,GORBELLA,15:03:23  ,0,0
2017/07/09,VT102,14:49:00  ,R,1015,2,29,5049,LE RAY,15:05:13  ,0,0
2017/07/09,VT102,14:49:00  ,R,1015,2,29,5050,COMTE DE FALICON,15:06:36  ,0,0
2017/07/09,VT102,14:49:00  ,R,1015,2,29,5051,HENRI SAPPIA,15:08:13  ,0,0
2017/07/09,VT102,15:12:00  ,A,1015,2,30,5011,HENRI SAPPIA,15:15:00  ,0,0
2017/07/09,VT102,15:12:00  ,A,1015,2,30,5012,COMTE DE FALICON,15:16:16  ,0,0
2017/07/09,VT102,15:12:00  ,A,1015,2,30,5013,LE RAY,15:17:24  ,0,0
2017/07/09,VT102,15:12:00  ,A,1015,2,30,5014,GORBELLA,15:19:15  ,0,0
2017/07/09,VT102,15:12:00  ,A,1015,2,30,5015,VALROSE UNIV.,15:21:30  ,0,0
2017/07/09,VT102,15:12:00  ,A,1015,2,30,5016,BORRIGLIONE,15:23:08  ,0,0
2017/07/09,VT102,15:12:00  ,A,1015,2,30,5017,LIBERATION,15:24:26  ,0,0
2017/07/09,VT102,15:12:00  ,A,1015,2,30,5018,GARE THIERS,15:26:26  ,0,0
2017/07/09,VT102,15:12:00  ,A,1015,2,30,5019,JEAN MEDECIN,15:28:22  ,0,0
2017/07/09,VT102,15:12:00  ,A,1015,2,30,5020,MASSENA,15:30:11  ,0,0
2017/07/09,VT102,15:31:00  ,R,1015,2,31,5020,MASSENA,15:34:00  ,0,0
2017/07/09,VT102,15:31:00  ,R,1015,2,31,5043,JEAN MEDECIN,15:36:04  ,0,0
2017/07/09,VT102,15:31:00  ,R,1015,2,31,5044,GARE THIERS,15:38:11  ,0,0
